word,sentiment_score
起,-0.013378596025143224
神,0.07782072602998136
好多,0.1654125576622932
畢業,-0.2294507491997717
結束,0.04341164060263791
多頭,-0.023962113665150834
每次,0.035939125102007884
VIX,0.009418925796351526
請問,0.15625712095344513
逃命,-0.1440481778354719
盤中,-0.13970662113822357
12,0.006950968399915391
哈哈哈,-0.07514690687701149
賺爛,0.28101376597510447
40,-0.10627730946977477
之,0.042612192606322236
整天,-0.1865663714231765
推,0.1483947830372085
飛,-0.30470936804929394
炒,-0.00024673414405028404
比較,-0.025663699402743306
484,0.03987636266389
嘎偉,-0.0968270204903845
算,0.05849783369313123
11,0.020567027980524802
中小,-0.09418107640553088
酸,-0.24321149538557635
猜,0.03539499755470505
金,0.043524890050443875
早安,0.27575751874294213
結算,-0.09380829994825898
"""",-0.11252025602505837
變,0.07972566882586994
黃,0.029156254500165357
以下,-0.050242056033914136
概念股,0.09875879600697507
反,0.09995748335522044
久,0.04191697951912047
一半,0.031073322644939592
被套,-0.06411176582853015
快逃,-0.08982447722231347
帶,0.07007451456748331
阿文,0.0619957948037782
霸數,0.053879609332069034
哇,0.02808887532976305
阿明,0.028408694246093623
進,0.05477537270082094
空頭,-0.08552262264594103
抬,0.1364787743767056
兇,-0.20731828592561904
字頭,0.006896154046246113
上次,0.03893953049391848
破底,-0.31429534045852947
創,0.22891227811517328
600,-0.05520755354382371
那些,0.04808704611720019
回去,-0.1208650597168083
低點,-0.04207362881622562
台指,-0.14619779010320402
差,-0.16755665666218586
陳,0.06364795749490322
以前,0.0589742343986674
那邊,-0.12942339256249352
b,0.05511506325433735
我要,-0.029545262544814852
明年,0.0587407834243527
這邊,-0.03252869035140971
Q,-0.19739712355322023
越來,0.13687750609770724
可,0.1420089617561471
敢,-0.01883473304283334
超,0.050504743364692746
正,-0.05423735561041498
轎,0.057859529044135466
慘,-0.2431721691787453
吹,-0.19798772871983236
需要,0.18728639214750215
空軍日,-0.16698625385327556
數錢,0.26060557709293386
　,-0.023942400578706693
家族,0.19200635890472492
跌破,-0.026921565517027582
400,-0.03897426387683739
人家,-0.06209877895139973
連,0.07566583261280004
年底,0.13420679598186525
一些,0.20511668651913387
0,-0.07941157926521115
早盤,0.027893054092966153
1000,-0.05948684935378403
鬼指,-0.11927849611297699
0050,0.007889179338027002
十年,-0.08898704356586193
兩天,0.01403752412594012
抓,-0.08843097051414356
回檔,-0.24840677576001752
怎,-0.08626288666089342
或,0.0325359324813924
飽,-0.17434845996456388
哪裡,-0.16983979197871607
就算,-0.06316224257570788
買點,0.022542197388702452
K,-0.09845449940942667
麵,0.017350265297399074
期待,0.11541191926077916
可怕,-0.15982725413286283
本來,-0.03740211002577929
底,-0.09477635808514046
酥,0.03791442439669138
嗆,-0.2850403638318899
貨櫃,-0.12015412916939851
自營,-0.05263810428183259
強,0.019354620483097718
不如,-0.05436374459193294
愛,0.3365801464076664
一切,-0.10053120654480827
FJ,0.19285060247165486
錯,-0.10344952593624689
他們,-0.03635631092076332
歐印,0.10590144066922945
一片,0.26657306330365843
多久,-0.10395943862383027
3406,0.11433544543607364
R,-0.11547188426937237
鴿,0.03143689207599304
佈,0.04475750206446982
放,-0.002453353789040224
慘戶,-0.13895906895665788
好慘,-0.2551891895506036
逃,-0.2902054884207841
期,-0.053482489109980824
道瓊,-0.13003648943548324
係,0.040055057857535756
真是,0.13758092591543705
・,0.030511358385958223
內,-0.05992178345155807
雯晴,0.009013346284012371
蘋果,-0.025988942415128127
手上,0.014380498965547824
美債,-0.07362193049489074
好笑,0.10989920743429321
CC,0.06892835041743726
鴨,-0.06889354259897712
技嘉,0.0667934330165463
西瓜,-0.07350061713871518
今日,0.09310600087103992
居然,-0.014616522555926865
升息,-0.11252305351437958
推文,-0.26274307454289175
抽,-0.0001668653521415997
TSM,-0.020424880349224628
再來,0.11042287538212982
笑死人,-0.19170724451297227
存股,0.12095852192162092
只會,-0.17740068895577274
道,0.06342059839039961
*,0.03770632767764397
壞,-0.23576763299199835
折,-0.0789490783085886
甚麼,-0.13750349369375275
通通,0.11545715949253316
跳空,0.05396848407651235
分鐘,-0.05816756476126656
噴到,0.1237426751845536
生技,-0.05367442734652038
油,-0.07497511639542756
季線,-0.1813545055737894
